ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_7_Control_M_FrontalCrtx_240424_1_cellmas,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5
930216,1,0.472222222,0.236111111,0.944444444,0.069444444,0.013888889,0.097222222,2.638888889,1.944444444,0.125,0.583333333,0.041666667,0.041666667,2.180555556,0.347222222,0.208333333,0.305555556,0.236111111,0.069444444,0.583333333,0.013888889,0.375,0.194444444,3.236111111,0.180555556,0.722222222,0.75,0.125,17.13888889,0.097222222,0.222222222,63,72,0.423598787,0.923076923,0.654545455,1,28.681,10.25847668,9.292640226,5.942399755,556.1805556,9.75,0,0,0,0,0,0,0
930216,2,0.566929134,0.307086614,0.653543307,0.039370079,0.070866142,0.078740157,4.566929134,1.606299213,0.086614173,0.299212598,0.047244094,0.125984252,1.165354331,0.338582677,0.165354331,0.236220472,0.11023622,0.031496063,0.480314961,0.015748031,0.448818898,0.212598425,1.826771654,0.173228346,1.322834646,0.771653543,0.094488189,19.58267717,0.157480315,0.362204724,126,127,0.620769462,0.969465649,0.76969697,1,37.654,14.42088849,11.30587794,83.08611951,537.1181102,8.267716535,0.042553191,1,16,0,0,0,0
930216,3,0.282828283,0.242424242,0.626262626,0.060606061,0.050505051,0.090909091,3.03030303,1.828282828,0.04040404,0.404040404,0.04040404,0.111111111,2.363636364,0.414141414,0.141414141,0.383838384,0.070707071,0.060606061,0.424242424,0.03030303,0.353535354,0.262626263,3.03030303,0.323232323,0.898989899,0.696969697,0.181818182,20.78787879,0.111111111,0.232323232,189,99,0.599897242,0.925233645,0.6875,1,33.643,12.66527148,10.13319315,50.65083532,741.4747475,8.747474747,0.302325581,1,9,0,0,0,0
930216,4,0.5,0.404761905,0.595238095,0.047619048,0.035714286,0.083333333,2.404761905,1.773809524,0.142857143,0.904761905,0.095238095,0.119047619,3.345238095,0.5,0.178571429,0.30952381,0.083333333,0.083333333,0.69047619,0.023809524,1.023809524,0.30952381,1.047619048,0.369047619,0.773809524,0.928571429,0.19047619,17.82142857,0.119047619,0.297619048,252,84,0.42167705,0.954545455,0.763636364,1,29.88,10.94170843,9.921351301,8.68283765,105.6547619,8.321428571,0,0,0,0,0,0,0
930216,5,0.322222222,0.355555556,0.677777778,0.077777778,0.1,0.077777778,3.344444444,1.322222222,0.066666667,0.3,0.033333333,0.122222222,2.222222222,0.422222222,0.233333333,0.211111111,0.088888889,0.033333333,0.5,0.011111111,0.433333333,0.244444444,2.366666667,0.166666667,0.977777778,0.733333333,0.1,20.13333333,0.144444444,0.3,314,90,0.488890185,0.947368421,0.681818182,1,31.402,11.55460035,10.07960174,53.83781297,447.7111111,10.21111111,0,0,0,0,0,0,0
930216,6,0.507575758,0.265151515,0.689393939,0.068181818,0.015151515,0.075757576,3.386363636,2.196969697,0.098484848,0.431818182,0.090909091,0.045454545,3.053030303,0.386363636,0.348484848,0.310606061,0.053030303,0.037878788,0.575757576,0.022727273,0.560606061,0.340909091,2.439393939,0.348484848,0.704545455,0.757575758,0.075757576,18.89393939,0.136363636,0.212121212,377,132,0.453856205,0.923076923,0.725274725,1,40.656,14.0085775,12.48269233,-35.90415229,688.3863636,12.22727273,0.392156863,1,12,0,0,0,0
930216,7,0.47826087,0.22826087,0.543478261,0.076086957,0.043478261,0.119565217,3.532608696,2.032608696,0.043478261,0.565217391,0.02173913,0.086956522,3.260869565,0.510869565,0.217391304,0.391304348,0.065217391,0.054347826,0.815217391,0.02173913,0.423913043,0.336956522,4.217391304,0.315217391,0.760869565,0.847826087,0.119565217,21.06521739,0.184782609,0.260869565,440,92,0.563821833,0.929292929,0.58974359,1,34.123,12.16341439,10.04572072,-31.61139639,59.76086957,15.0326087,0.613636364,2,8,14,0,0,0
930216,8,0.385321101,0.495412844,0.577981651,0.055045872,0.036697248,0.055045872,3.440366972,2.23853211,0.091743119,0.614678899,0.100917431,0.137614679,3.495412844,0.357798165,0.155963303,0.357798165,0.04587156,0.110091743,0.688073394,0.018348624,0.47706422,0.403669725,14.74311927,0.339449541,0.963302752,0.981651376,0.275229358,26.35779817,0.201834862,0.256880734,503,109,0.129298816,0.879032258,0.556122449,1,39.176,12.6446665,12.53852307,-13.64399397,53.46788991,21.19266055,0.5,2,7,14,0,0,0
930216,9,0.3671875,0.3671875,0.5390625,0.0859375,0.0078125,0.0703125,4.421875,1.5859375,0.0546875,0.3359375,0.0859375,0.21875,3.6796875,0.4453125,0.1484375,0.3046875,0.1015625,0.0546875,0.484375,0.015625,0.59375,0.203125,1.9921875,0.203125,1.1640625,0.734375,0.1640625,22.53125,0.109375,0.265625,566,128,0.533951398,0.955223881,0.711111111,1,38.506,14.01876327,11.85307703,83.26126118,739.359375,20.5703125,0.25,1,3,0,0,0,0
930216,10,0.394495413,0.183486239,0.385321101,0.091743119,0.091743119,0.064220183,3.458715596,1.174311927,0.064220183,0.23853211,0.04587156,0,1.330275229,0.311926606,0.155963303,0.211009174,0.055045872,0.137614679,0.275229358,0.018348624,0.330275229,0.247706422,8.697247706,0.211009174,0.532110092,0.541284404,0.119266055,15.96330275,0.100917431,0.137614679,629,109,0.673593364,0.923728814,0.707792208,1,36.364,13.86862855,10.25033311,8.045930952,396.3761468,21.1559633,0,0,0,0,0,0,0
930216,11,0.464912281,0.201754386,0.850877193,0.114035088,0.061403509,0.087719298,3.5,1.421052632,0.087719298,0.368421053,0.078947368,0.149122807,2.456140351,0.333333333,0.122807018,0.289473684,0.070175439,0.043859649,0.640350877,0.00877193,0.429824561,0.254385965,1.824561404,0.298245614,0.885964912,0.710526316,0.096491228,20.87719298,0.122807018,0.368421053,692,114,0.499466614,0.95,0.730769231,1,35.33,13.01370396,11.27420295,15.26841146,599.0789474,20.71929825,0,0,0,0,0,0,0
930216,12,0.470149254,0.231343284,0.626865672,0.059701493,0.029850746,0.082089552,4.268656716,2.246268657,0.059701493,0.552238806,0.082089552,0.119402985,3.268656716,0.388059701,0.104477612,0.432835821,0.111940299,0.089552239,0.634328358,0.014925373,0.574626866,0.246268657,10.11940299,0.268656716,1.350746269,0.746268657,0.186567164,19.70895522,0.082089552,0.291044776,755,134,0.675642043,0.924137931,0.683673469,1,42.244,15.53997243,11.45653131,61.1698483,687.4253731,23.94776119,0.365384615,1,6,0,0,0,0
930216,13,0.62601626,0.170731707,0.910569106,0.081300813,0.032520325,0.073170732,1.617886179,1.455284553,0.073170732,0.414634146,0.081300813,0.081300813,1.699186992,0.325203252,0.081300813,0.211382114,0.032520325,0.048780488,0.422764228,0.008130081,0.609756098,0.25203252,2.943089431,0.300813008,0.43902439,0.658536585,0.105691057,18.96747967,0.146341463,0.300813008,818,123,0.564666128,0.9609375,0.732142857,1,36.827,13.85331184,11.43340745,13.5500109,523.6097561,22.45528455,0,0,0,0,0,0,0
930216,14,0.450381679,0.198473282,0.511450382,0.076335878,0.022900763,0.038167939,2.152671756,1.702290076,0.053435115,0.496183206,0.06870229,0.145038168,5.93129771,0.435114504,0.190839695,0.259541985,0.083969466,0.076335878,0.473282443,0.022900763,0.458015267,0.190839695,1.580152672,0.145038168,0.778625954,0.664122137,0.06870229,21.30534351,0.145038168,0.27480916,881,131,0.442979483,0.942446043,0.671794872,1,40.028,13.74604142,12.32376256,-0.610908651,67.27480916,24.46564885,0.288461538,2,7,8,0,0,0
930216,15,0.589285714,0.178571429,0.5625,0.098214286,0.017857143,0.0625,2.973214286,1.428571429,0.071428571,0.383928571,0.017857143,0.053571429,2.160714286,0.258928571,0.116071429,0.321428571,0.0625,0.0625,0.357142857,0.017857143,0.410714286,0.1875,1.910714286,0.223214286,0.9375,0.839285714,0.169642857,16.38392857,0.133928571,0.294642857,943,112,0.572595365,0.933333333,0.662721893,1,36.182,13.34929315,10.94425944,42.57050058,577.9732143,24.08035714,0,0,0,0,0,0,0
930216,16,0.523178808,0.284768212,0.536423841,0.086092715,0.039735099,0.066225166,4.960264901,2.152317881,0.132450331,0.456953642,0.059602649,0.066225166,2.298013245,0.543046358,0.072847682,0.417218543,0.086092715,0.092715232,0.649006623,0.013245033,0.649006623,0.291390728,2.417218543,0.331125828,1.086092715,1.033112583,0.165562914,22.62913907,0.205298013,0.304635762,1006,151,0.788004924,0.932098765,0.645299145,1,43.865,17.87913429,11.0076276,74.05317477,543.2251656,23.96688742,0.035087719,1,2,0,0,0,0
930216,17,0.495238095,0.247619048,0.628571429,0.019047619,0.047619048,0.085714286,4.685714286,1.704761905,0.047619048,0.552380952,0.047619048,0.142857143,2.428571429,0.4,0.19047619,0.476190476,0.104761905,0.085714286,0.533333333,0.00952381,0.523809524,0.6,13.87619048,0.295238095,1.20952381,0.819047619,0.123809524,22.78095238,0.095238095,0.39047619,1069,105,0.550699252,0.945945946,0.729166667,1,34.189,12.74453234,10.63790881,53.98526423,167.3428571,25.40952381,0.348837209,1,23,0,0,0,0
930216,18,0.337579618,0.21656051,0.853503185,0.050955414,0.038216561,0.114649682,1.936305732,2.038216561,0.095541401,0.388535032,0.095541401,0.063694268,2.025477707,0.337579618,0.089171975,0.197452229,0.089171975,0.095541401,0.401273885,0,0.560509554,0.203821656,7.681528662,0.280254777,0.477707006,0.694267516,0.165605096,14.80254777,0.070063694,0.197452229,1132,157,0.659220444,0.88700565,0.659663866,1,47.421,16.86516715,12.681758,-19.61716099,448.4840764,29.22929936,0.316666667,1,25,0,0,0,0
930216,19,0.420454545,0.181818182,0.465909091,0.181818182,0.022727273,0.034090909,2.852272727,1.215909091,0.034090909,0.204545455,0.022727273,0.056818182,4.965909091,0.647727273,0.147727273,0.306818182,0.034090909,0.011363636,0.477272727,0.022727273,0.352272727,0.352272727,6.511363636,0.159090909,1.409090909,0.704545455,0.068181818,17.76136364,0.227272727,0.125,1195,88,0.64793901,0.956521739,0.733333333,1,31.559,12.26366313,9.341136798,67.3714042,718.7613636,27.07954545,0.461538462,1,30,0,0,0,0
930216,20,0.357798165,0.174311927,0.577981651,0.100917431,0.055045872,0.091743119,4.339449541,1.816513761,0.155963303,0.504587156,0.064220183,0.128440367,2.743119266,0.357798165,0.119266055,0.23853211,0.055045872,0.064220183,0.394495413,0.04587156,0.541284404,0.28440367,5.110091743,0.376146789,1.275229358,0.770642202,0.110091743,18.82568807,0.146788991,0.19266055,1258,109,0.388990548,0.939655172,0.698717949,1,34.958,12.35892089,11.38555385,54.00104892,327.412844,28.90825688,0,0,0,0,0,0,0
930216,21,0.50617284,0.172839506,0.518518519,0.098765432,0.061728395,0.074074074,4.333333333,1.407407407,0.172839506,0.456790123,0.012345679,0.049382716,2.320987654,0.296296296,0.160493827,0.407407407,0.061728395,0.061728395,0.481481481,0.037037037,0.432098765,0.222222222,1.950617284,0.283950617,0.617283951,0.50617284,0.111111111,23.02469136,0.148148148,0.283950617,1321,81,0.810401219,0.880434783,0.525974026,1,34.396,13.66276307,8.004675387,-62.05239677,26.02469136,30.02469136,0.523809524,1,26,0,0,0,0
930216,22,0.494736842,0.210526316,0.463157895,0.131578947,0.036842105,0.052631579,5.626315789,1.726315789,0.094736842,0.431578947,0.047368421,0.084210526,9.831578947,0.342105263,0.247368421,0.326315789,0.073684211,0.084210526,0.478947368,0.005263158,0.447368421,0.257894737,2.205263158,0.247368421,0.931578947,0.889473684,0.205263158,24.06842105,0.163157895,0.215789474,1384,190,0.764995158,0.935960591,0.753968254,1,49.629,19.6614431,12.66267775,73.84514965,275.2789474,26.03684211,0,0,0,0,0,0,0
930216,23,0.414012739,0.312101911,0.636942675,0.076433121,0.044585987,0.101910828,4.21656051,1.732484076,0.082802548,0.624203822,0.050955414,0.082802548,1.719745223,0.343949045,0.140127389,0.23566879,0.050955414,0.057324841,0.49044586,0.006369427,0.560509554,0.203821656,1.707006369,0.286624204,1.203821656,0.74522293,0.184713376,22.74522293,0.159235669,0.203821656,1447,157,0.400768185,0.945783133,0.747619048,1,42.153,14.88721965,13.63936533,89.6792423,157.1019108,31.18471338,0.296296296,1,17,0,0,0,0
930216,24,0.475862069,0.15862069,0.468965517,0.062068966,0.020689655,0.062068966,2.620689655,1.455172414,0.055172414,0.448275862,0.117241379,0.062068966,8.710344828,0.434482759,0.179310345,0.372413793,0.055172414,0.15862069,0.234482759,0.013793103,0.420689655,0.303448276,3.04137931,0.213793103,0.772413793,0.931034483,0.144827586,19.46896552,0.075862069,0.179310345,1509,145,0.522330456,0.941558442,0.697115385,1,41.508,14.865776,12.67668878,85.31615654,218.0275862,33.11724138,0.301886792,1,37,0,0,0,0
930216,25,0.438356164,0.260273973,0.767123288,0.068493151,0.054794521,0.109589041,3.01369863,1.945205479,0.068493151,0.575342466,0.04109589,0.082191781,3.821917808,0.493150685,0.178082192,0.356164384,0.095890411,0.123287671,0.630136986,0,0.452054795,0.315068493,2.246575342,0.246575342,0.438356164,0.780821918,0.205479452,21.79452055,0.109589041,0.287671233,1572,73,0.49441333,0.935897436,0.73,1,27.829,10.46932733,9.100221273,-44.17804403,459.1369863,30.89041096,0.527777778,1,18,0,0,0,0
930216,26,0.326388889,0.1875,0.604166667,0.104166667,0.055555556,0.097222222,3.951388889,1.597222222,0.097222222,0.319444444,0.104166667,0.125,2.479166667,0.423611111,0.131944444,0.340277778,0.076388889,0.048611111,0.513888889,0.020833333,0.5,0.270833333,3.041666667,0.243055556,1.715277778,0.666666667,0.118055556,21.98611111,0.131944444,0.326388889,1635,144,0.64730377,0.935064935,0.65158371,1,42.823,15.88817942,12.11048094,-86.12271616,18.78472222,34.55555556,0.418181818,1,21,0,0,0,0
930216,27,0.253164557,0.17721519,0.746835443,0.101265823,0.025316456,0.012658228,2.164556962,1.265822785,0.075949367,0.379746835,0.012658228,0.189873418,2.873417722,0.240506329,0.164556962,0.341772152,0.050632911,0.101265823,0.405063291,0.012658228,0.544303797,0.17721519,4.379746835,0.278481013,0.392405063,0.544303797,0.012658228,18.94936709,0.126582278,0.278481013,1698,79,0.74451692,0.897727273,0.607692308,1,31.956,12.66440843,8.454804553,14.75357892,383.835443,33.60759494,0.4,1,31,0,0,0,0
930216,28,0.617449664,0.281879195,0.657718121,0.080536913,0.033557047,0.10738255,4.402684564,2.395973154,0.087248322,0.610738255,0.060402685,0.174496644,2.852348993,0.416107383,0.22147651,0.516778523,0.10738255,0.093959732,0.651006711,0.006711409,0.651006711,0.308724832,2.597315436,0.308724832,1.389261745,1.053691275,0.161073826,29.36241611,0.181208054,0.268456376,1761,149,0.479103645,0.943037975,0.70952381,1,42.426,14.86640249,13.04910872,-74.90968892,242.0671141,34.72483221,0.301886792,2,33,40,0,0,0
930216,30,0.622754491,0.143712575,0.580838323,0.101796407,0.023952096,0.113772455,2.766467066,2.113772455,0.107784431,0.54491018,0.053892216,0.125748503,11.55688623,0.365269461,0.215568862,0.353293413,0.101796407,0.155688623,0.784431138,0.005988024,0.550898204,0.25748503,2.796407186,0.263473054,1.389221557,0.976047904,0.19760479,27.40718563,0.137724551,0.263473054,1887,167,0.471240563,0.856410256,0.654901961,1,49.654,16.31371627,14.3887748,-64.81704609,715.6347305,37.28742515,0.483870968,2,19,51,0,0,0
930216,31,0.342592593,0.222222222,0.722222222,0.083333333,0.046296296,0.12037037,2.101851852,1.657407407,0.083333333,0.435185185,0.055555556,0.046296296,2.518518519,0.333333333,0.092592593,0.194444444,0.101851852,0.027777778,0.518518519,0.018518519,0.425925926,0.25,7.546296296,0.231481481,0.425925926,0.592592593,0.138888889,17.47222222,0.12037037,0.268518519,1950,108,0.494462974,0.939130435,0.75,1,35.388,12.73716463,11.07112685,25.964233,378.9537037,41.72222222,0.627906977,2,27,34,0,0,0
930216,32,0.469945355,0.256830601,0.491803279,0.098360656,0.038251366,0.103825137,1.93442623,1.93442623,0.071038251,0.420765027,0.038251366,0.081967213,4.131147541,0.464480874,0.103825137,0.371584699,0.076502732,0.06010929,0.431693989,0.032786885,0.50273224,0.25136612,7.956284153,0.338797814,0.677595628,0.781420765,0.142076503,20.39344262,0.163934426,0.289617486,2013,183,0.563458699,0.933673469,0.672794118,1,48.058,16.97543557,14.0241582,-62.17714957,659.3606557,38.21311475,0.084745763,1,29,0,0,0,0
930216,33,0.508196721,0.180327869,0.672131148,0.06557377,0.032786885,0.098360656,3.770491803,1.918032787,0.098360656,0.557377049,0.049180328,0.098360656,4.590163934,0.360655738,0.245901639,0.409836066,0.114754098,0.147540984,0.639344262,0.016393443,0.31147541,0.245901639,1.573770492,0.360655738,0.754098361,1.049180328,0.213114754,26.3442623,0.163934426,0.262295082,2075,61,0.60725067,0.924242424,0.61,1,27.267,10.12957355,8.048050567,50.82863412,251.0983607,39.60655738,0.705882353,3,28,40,50,0,0
930216,34,0.436090226,0.338345865,0.812030075,0.052631579,0.045112782,0.120300752,4.045112782,2.022556391,0.07518797,0.759398496,0.090225564,0.127819549,2.902255639,0.481203008,0.157894737,0.398496241,0.120300752,0.105263158,0.819548872,0.022556391,0.676691729,0.270676692,2.593984962,0.248120301,1.240601504,0.947368421,0.15037594,21.34586466,0.180451128,0.353383459,2138,133,0.637922074,0.97080292,0.730769231,1,38.696,14.91986303,11.48980025,53.47582129,367.4586466,42.42857143,0.28,1,31,0,0,0,0
930216,35,0.315789474,0.231578947,0.831578947,0.126315789,0.031578947,0.073684211,1.978947368,1.768421053,0.084210526,0.378947368,0.052631579,0.126315789,3.221052632,0.263157895,0.115789474,0.168421053,0.063157895,0.042105263,0.431578947,0,0.484210526,0.210526316,5.821052632,0.221052632,0.589473684,0.557894737,0.084210526,19.24210526,0.115789474,0.189473684,2201,95,0.64458257,0.940594059,0.730769231,1,33.089,12.70303396,9.711910288,12.36090495,403.0210526,43.62105263,0.209302326,1,60,0,0,0,0
930216,36,0.441176471,0.294117647,0.490196078,0.137254902,0.019607843,0.068627451,2.607843137,1.745098039,0.029411765,0.411764706,0.029411765,0.107843137,1.705882353,0.421568627,0.196078431,0.323529412,0.039215686,0.058823529,0.411764706,0.019607843,0.617647059,0.215686275,3.862745098,0.245098039,0.803921569,0.803921569,0.156862745,19.09803922,0.088235294,0.225490196,2264,102,0.396685344,0.944444444,0.708333333,1,33.825,12.02492493,11.03833574,36.41261997,757.0882353,42.92156863,0.325581395,1,46,0,0,0,0
930216,37,0.397727273,0.261363636,0.5,0.102272727,0.045454545,0.056818182,2.170454545,1.443181818,0.090909091,0.261363636,0.068181818,0.079545455,2.409090909,0.545454545,0.056818182,0.352272727,0.022727273,0.125,0.306818182,0.022727273,0.5,0.443181818,14.75,0.181818182,1.295454545,0.977272727,0.147727273,19.09090909,0.159090909,0.261363636,2327,88,0.689030703,0.926315789,0.733333333,1,32.576,12.79775587,9.274945136,11.84397904,212.2272727,42.54545455,0.8,2,24,48,0,0,0
930216,38,0.5,0.244680851,0.734042553,0.095744681,0.031914894,0.031914894,1.808510638,2.212765957,0.063829787,0.468085106,0.117021277,0.074468085,2.914893617,0.382978723,0.29787234,0.319148936,0.127659574,0.085106383,0.531914894,0.021276596,0.574468085,0.308510638,1.79787234,0.244680851,0.70212766,1.021276596,0.138297872,27.42553191,0.180851064,0.255319149,2390,94,0.777819301,0.912621359,0.61038961,1,34.768,14.02402952,8.813933911,26.19411989,72.35106383,44.32978723,0.6,2,57,59,0,0,0
930216,39,0.259615385,0.259615385,0.730769231,0.048076923,0.009615385,0.076923077,2.961538462,1.615384615,0.115384615,0.336538462,0.038461538,0.057692308,2.096153846,0.346153846,0.067307692,0.384615385,0.076923077,0.028846154,0.5,0.009615385,0.490384615,0.278846154,5.663461538,0.240384615,0.471153846,0.557692308,0.086538462,15.74038462,0.105769231,0.105769231,2453,104,0.09946798,0.962962963,0.722222222,1,33.18,11.60017683,11.54264881,90,514.2115385,44.5,0.25,1,58,0,0,0,0
930216,40,0.294117647,0.176470588,0.568627451,0.078431373,0.019607843,0.019607843,4.549019608,1.235294118,0.078431373,0.509803922,0.039215686,0.117647059,4.490196078,0.392156863,0.156862745,0.196078431,0.058823529,0.019607843,0.294117647,0,0.588235294,0.333333333,4.607843137,0.196078431,1.215686275,0.470588235,0.098039216,23,0.058823529,0.176470588,2516,51,0.787575729,0.927272727,0.662337662,1,25.836,10.70424323,6.596146023,1.488409163,246.9411765,45.70588235,0.933333333,3,28,33,50,0,0
930216,41,0.495575221,0.203539823,0.672566372,0.14159292,0.044247788,0.115044248,3.522123894,1.601769912,0.061946903,0.327433628,0.132743363,0.053097345,6.345132743,0.504424779,0.327433628,0.433628319,0.079646018,0.097345133,0.380530973,0,0.460176991,0.230088496,1.203539823,0.274336283,1.300884956,1.008849558,0.132743363,26.61061947,0.17699115,0.238938053,2579,113,0.624715385,0.941666667,0.672619048,1,36.637,13.6962285,10.6947348,61.02379345,423.8053097,43.53982301,0.382978723,2,62,69,0,0,0
930216,42,0.375,0.1875,0.775,0.075,0.0125,0.0625,2.0125,1.675,0.0625,0.4625,0.0375,0.075,4.0875,0.3875,0.125,0.2625,0.0625,0.025,0.55,0.0125,0.45,0.4,8.175,0.275,0.4375,0.6,0.125,17.525,0.1,0.325,2642,80,0.494248919,0.952380952,0.8,1,29.392,10.9601172,9.527853774,48.21133367,641.9125,45.3,0.638888889,2,29,45,0,0,0
930216,43,0.361538462,0.453846154,0.684615385,0.069230769,0.038461538,0.053846154,2.007692308,2.123076923,0.084615385,0.561538462,0.061538462,0.084615385,2.569230769,0.292307692,0.123076923,0.307692308,0.023076923,0.023076923,0.484615385,0.015384615,0.630769231,0.276923077,3.769230769,0.307692308,0.438461538,0.653846154,0.123076923,19.42307692,0.176923077,0.292307692,2704,130,0.345819126,0.962962963,0.769230769,1,37.654,13.33859274,12.5156175,-39.6262761,692.3230769,47.19230769,0,0,0,0,0,0,0
930216,44,0.444444444,0.298245614,0.725146199,0.105263158,0.01754386,0.093567251,3.888888889,2.070175439,0.052631579,0.456140351,0.058479532,0.111111111,3.029239766,0.385964912,0.251461988,0.298245614,0.081871345,0.058479532,0.695906433,0.011695906,0.543859649,0.286549708,2.14619883,0.426900585,1.099415205,0.81871345,0.204678363,24.08187135,0.210526316,0.298245614,2767,171,0.816148872,0.93442623,0.59375,1,48.182,19.60637249,11.3293794,33.1688568,143.005848,46.25730994,0,0,0,0,0,0,0
930216,45,0.336206897,0.362068966,0.568965517,0.094827586,0.034482759,0.103448276,2.267241379,1.844827586,0.077586207,0.439655172,0.086206897,0.112068966,3.715517241,0.405172414,0.077586207,0.344827586,0.034482759,0.068965517,0.560344828,0,0.543103448,0.379310345,14.79310345,0.310344828,1.043103448,0.844827586,0.275862069,17.99137931,0.137931034,0.189655172,2830,116,0.794073274,0.950819672,0.725,1,38.299,15.85313156,9.635882799,88.13417094,633.7672414,49.31896552,0.340425532,2,42,74,0,0,0
930216,46,0.41509434,0.452830189,0.490566038,0.056603774,0.028301887,0.075471698,4.377358491,1.594339623,0.113207547,0.509433962,0.047169811,0.094339623,2.311320755,0.320754717,0.160377358,0.311320755,0.037735849,0.047169811,0.471698113,0.018867925,0.688679245,0.283018868,9.509433962,0.198113208,1.58490566,0.886792453,0.08490566,17.71698113,0.160377358,0.188679245,2893,106,0.25432026,0.929824561,0.627218935,1,35.992,11.99307681,11.59874513,75.13408618,747.509434,47.78301887,0.673913043,2,36,63,0,0,0
930216,47,0.358208955,0.201492537,0.47761194,0.097014925,0.029850746,0.044776119,2.895522388,1.574626866,0.111940299,0.514925373,0.052238806,0.067164179,2.850746269,0.313432836,0.156716418,0.28358209,0.029850746,0.067164179,0.47761194,0.014925373,0.47761194,0.194029851,1.955223881,0.298507463,0.805970149,0.641791045,0.156716418,19.25373134,0.164179104,0.268656716,2956,134,0.443612471,0.864516129,0.56302521,1,45.536,14.7589638,13.2272595,14.41919819,190.7537313,47.1641791,0.406779661,1,52,0,0,0,0
930216,48,0.298387097,0.25,0.5,0.161290323,0.048387097,0.088709677,3.14516129,1.451612903,0.056451613,0.387096774,0.040322581,0.064516129,1.024193548,0.427419355,0.201612903,0.370967742,0.080645161,0.290322581,0.25,0.016129032,0.379032258,0.338709677,11.2016129,0.258064516,1.701612903,0.967741935,0.120967742,16.95967742,0.161290323,0.338709677,3019,124,0.732496112,0.925373134,0.681318681,1,40.077,15.57430058,10.60253552,55.228426,212.0241935,52.16935484,0.38,2,37,78,0,0,0
930216,49,0.347826087,0.211956522,0.77173913,0.081521739,0.038043478,0.070652174,1.972826087,1.847826087,0.038043478,0.472826087,0.097826087,0.076086957,2.630434783,0.35326087,0.108695652,0.380434783,0.027173913,0.02173913,0.467391304,0.005434783,0.472826087,0.288043478,2.85326087,0.233695652,0.467391304,0.820652174,0.114130435,20.20652174,0.114130435,0.217391304,3082,184,0.584955079,0.953367876,0.676470588,1,46.586,17.15487607,13.91373142,32.74238263,162.0978261,50.71195652,0,0,0,0,0,0,0
930216,50,0.445454545,0.172727273,0.645454545,0.081818182,0.054545455,0.081818182,4.681818182,1.718181818,0.136363636,0.554545455,0.063636364,0.072727273,3.627272727,0.309090909,0.2,0.327272727,0.063636364,0.072727273,0.581818182,0.018181818,0.536363636,0.218181818,4.672727273,0.2,1.118181818,0.818181818,0.1,25.02727273,0.109090909,0.163636364,3145,110,0.755369818,0.88,0.654761905,1,38.299,14.99671643,9.82732937,23.71082968,247.1545455,52.63636364,0.404255319,3,33,40,66,0,0
930216,51,0.314285714,0.171428571,0.761904762,0.095238095,0.00952381,0.095238095,2.695238095,1.971428571,0.085714286,0.533333333,0,0.161904762,2.504761905,0.276190476,0.295238095,0.380952381,0.066666667,0.066666667,0.647619048,0.019047619,0.552380952,0.180952381,3.19047619,0.257142857,0.780952381,0.714285714,0.085714286,18.03809524,0.152380952,0.285714286,3208,105,0.515041849,0.954545455,0.734265734,1,33.643,12.55595356,10.76252435,85.11095856,719.7904762,50.8952381,0.409090909,2,30,72,0,0,0
930216,52,0.205882353,0.235294118,0.573529412,0.044117647,0.014705882,0.058823529,1.470588235,1.808823529,0.029411765,0.397058824,0.058823529,0.029411765,1.838235294,0.397058824,0.088235294,0.235294118,0.117647059,0.044117647,0.529411765,0.014705882,0.411764706,0.279411765,4.735294118,0.235294118,0.558823529,0.852941176,0.176470588,17.58823529,0.088235294,0.191176471,3270,68,0.775800956,0.957746479,0.708333333,1,29.111,11.97046816,7.55309865,-68.72274701,183.1176471,50.88235294,0.6,1,47,0,0,0,0
930216,53,0.451851852,0.355555556,0.718518519,0.051851852,0.022222222,0.051851852,3.955555556,2.103703704,0.074074074,0.622222222,0.096296296,0.125925926,2.977777778,0.4,0.096296296,0.311111111,0.096296296,0.051851852,0.503703704,0.007407407,0.644444444,0.2,2.97037037,0.274074074,1.111111111,0.844444444,0.214814815,24.40740741,0.133333333,0.348148148,3333,135,0.50851494,0.944055944,0.68877551,1,40.218,14.25836883,12.27721363,-50.37724455,571.7555556,52.48148148,0,0,0,0,0,0,0
