ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10
65535,60664,0.107142857,0.017857143,0.035714286,0.125,0.107142857,0.017857143,5.821428571,2.803571429,0.071428571,0.535714286,0.053571429,0.107142857,1.321428571,0.339285714,0.089285714,0.303571429,0.107142857,0.017857143,0.428571429,0.017857143,0.732142857,0.517857143,4.160714286,0.357142857,0.517857143,0.928571429,0.089285714,4.857142857,0.25,0.035714286,60664,798,0.938449707,0.666666667,0.363636364,14,47.587,17.39431565,6.008273272,-59.53449456,332.2857143,1445.339286,0,0,0,0,0,0,0,0,0,0,0,0
65535,60678,0.049180328,0.073770492,0.147540984,0.057377049,0.057377049,0.024590164,5.327868852,2.426229508,0.081967213,0.524590164,0.049180328,0.016393443,1.016393443,0.442622951,0.090163934,0.401639344,0.024590164,0.057377049,1.639344262,0.016393443,0.614754098,0.762295082,0.680327869,0.459016393,0.303278689,1.827868852,0.139344262,8.081967213,0.319672131,0.155737705,60678,1738,0.517421577,0.910447761,0.726190476,14,41.202,13.68125382,11.70746796,8.774566219,805.3114754,1440.647541,0.346938776,14,60721,0,0,0,0,0,0,0,0,0
65535,60692,0.035714286,0.142857143,0.107142857,0.017857143,0.035714286,0.017857143,2.732142857,3.214285714,0.053571429,0.910714286,0,0,2.142857143,0.392857143,0.053571429,0.303571429,0.035714286,0.053571429,0.428571429,0,0.678571429,1.017857143,0.482142857,0.571428571,0.303571429,0.607142857,0.125,4.285714286,0.375,0.071428571,60692,798,0.724071662,0.622222222,0.391608392,14,50.126,13.02177749,8.981442206,62.37721197,1251.339286,1439.464286,0.5,57,60108,60578,60820,60849,0,0,0,0,0,0
65535,60706,0.10989011,0.131868132,0.120879121,0.120879121,0.065934066,0.010989011,2.813186813,3.318681319,0.054945055,1.461538462,0.032967033,0.043956044,2.879120879,0.32967033,0.054945055,0.252747253,0.032967033,0.054945055,0.461538462,0.021978022,1.10989011,1.21978022,0.516483516,0.428571429,0.274725275,0.593406593,0.076923077,3.802197802,0.362637363,0.120879121,60706,1296,0.897992496,0.631944444,0.411764706,14,62.598,19.18601453,8.442053007,55.22201973,1385.791209,1444.054945,0.5,28,60322,61547,0,0,0,0,0,0,0,0
65535,60721,0.054545455,0.2,0.072727273,0.018181818,0.054545455,0.072727273,4.418181818,2.181818182,0.109090909,0.636363636,0.090909091,0.018181818,1.036363636,0.345454545,0.090909091,0.290909091,0.018181818,0.018181818,1.8,0,0.818181818,0.781818182,0.636363636,0.381818182,0.345454545,2.054545455,0.127272727,6.709090909,0.309090909,0.163636364,60721,783,0.840272829,0.723684211,0.528846154,14,33.817,12.78450723,6.931296868,5.956772039,815.9818182,1441.054545,0.421052632,14,60678,0,0,0,0,0,0,0,0,0
65535,60735,0.10989011,0.186813187,0.054945055,0.032967033,0.10989011,0.076923077,2.362637363,3.186813187,0.065934066,1.648351648,0.043956044,0.032967033,5.186813187,0.395604396,0.10989011,0.241758242,0.032967033,0.142857143,0.593406593,0,1.373626374,1.120879121,0.362637363,0.285714286,0.241758242,0.637362637,0.098901099,3.802197802,0.307692308,0.10989011,60735,1296,0.818779807,0.452736318,0.275757576,14,93.586,20.80840148,11.94626307,-18.39261658,1189.527473,1439.076923,0.025641026,14,60521,0,0,0,0,0,0,0,0,0
65535,60749,0.051282051,0.128205128,0.141025641,0.051282051,0.038461538,0.038461538,2.012820513,2.397435897,0.064102564,1.256410256,0.051282051,0.012820513,3.974358974,0.256410256,0.051282051,0.384615385,0.064102564,0.064102564,0.307692308,0.012820513,0.769230769,0.602564103,0.41025641,0.423076923,0.141025641,0.730769231,0.166666667,3.307692308,0.269230769,0.064102564,60749,1111,0.849482346,0.490566038,0.288888889,14,68.668,19.82698606,10.46105576,-33.19209358,1349.858974,1440.141026,0.327868852,43,60122,60906,61176,0,0,0,0,0,0,0
65535,60763,0.051282051,0.128205128,0.256410256,0.102564103,0.128205128,0.025641026,1.41025641,2.358974359,0.051282051,0.435897436,0.025641026,0.025641026,0.564102564,0.58974359,0.076923077,0.307692308,0.025641026,0.102564103,0.512820513,0,0.435897436,0.487179487,3.948717949,0.384615385,0.128205128,0.897435897,0.076923077,8.333333333,0.230769231,0.128205128,60763,556,0.799795175,0.696428571,0.464285714,14,31.741,10.86996607,6.524947175,13.32175459,122.025641,1443.307692,0.4375,28,60592,60649,0,0,0,0,0,0,0,0
65535,60778,0.056603774,0.075471698,0.056603774,0.113207547,0.075471698,0.037735849,4.962264151,2.245283019,0.056603774,0.698113208,0.037735849,0,0.849056604,0.264150943,0.113207547,0.41509434,0.037735849,0.018867925,0.509433962,0,0.566037736,0.547169811,0.528301887,0.452830189,0.41509434,0.773584906,0.075471698,3.377358491,0.264150943,0.056603774,60778,755,0.428537811,0.883333333,0.535353535,14,26.895,9.094724606,8.217300574,35.00110442,313.4339623,1442.245283,0.606060606,43,60863,60920,60949,0,0,0,0,0,0,0
65535,60792,0.022222222,0.2,0.222222222,0.088888889,0.022222222,0.044444444,3.066666667,2.6,0.133333333,0.533333333,0.111111111,0.022222222,1.044444444,0.288888889,0.266666667,0.822222222,0.111111111,0.088888889,0.755555556,0.066666667,0.466666667,0.711111111,6.111111111,0.466666667,0.177777778,1.266666667,0.2,8.777777778,0.4,0.511111111,60792,641,0.810851506,0.762711864,0.511363636,14,32.8,10.98824097,6.430889371,-38.52961992,669.2,1446.466667,0.257142857,14,61219,0,0,0,0,0,0,0,0,0
65535,60806,0.166666667,0.033333333,0.1,0,0.133333333,0,5.766666667,2.433333333,0.1,0.466666667,0.1,0.066666667,2.266666667,0.733333333,0.033333333,0.366666667,0.033333333,0.166666667,0.633333333,0.033333333,0.833333333,0.633333333,0.9,0.466666667,0.766666667,2.066666667,0.1,6.333333333,0.3,0.1,60806,427,0.663682524,0.9375,0.555555556,14,19.766,7.602325757,5.686648962,6.785217193,698.4,1443.8,0,0,0,0,0,0,0,0,0,0,0,0
65535,60820,0.047058824,0.2,0.117647059,0.082352941,0.082352941,0.047058824,2.129411765,2.552941176,0.082352941,1.752941176,0.070588235,0.023529412,2.811764706,0.364705882,0.211764706,0.317647059,0.035294118,0.082352941,0.317647059,0,1.247058824,0.929411765,0.482352941,0.411764706,0.223529412,0.882352941,0.117647059,4.270588235,0.258823529,0.152941176,60820,1211,0.74519495,0.578231293,0.354166667,14,76.533,15.60169678,10.40393961,53.0672102,1238.282353,1439.329412,0.508196721,43,60692,60849,61262,0,0,0,0,0,0,0
65535,60835,0.06741573,0.112359551,0.06741573,0.033707865,0.04494382,0.033707865,1.876404494,2.93258427,0.06741573,1.146067416,0.02247191,0.011235955,2.629213483,0.325842697,0.08988764,0.157303371,0.04494382,0.033707865,0.966292135,0,0.808988764,0.775280899,0.539325843,0.325842697,0.123595506,0.528089888,0.134831461,3.483146067,0.449438202,0.08988764,60835,1268,0.598343454,0.570512821,0.307958478,14,74.507,15.62263206,12.51747356,63.63998371,1326.719101,1441.865169,0.361111111,43,60122,60906,61162,0,0,0,0,0,0,0
65535,60849,0.083333333,0.083333333,0.095238095,0.047619048,0.047619048,0.047619048,2.583333333,2.833333333,0.071428571,1.738095238,0.023809524,0.035714286,2.321428571,0.321428571,0.071428571,0.416666667,0.071428571,0.035714286,0.476190476,0.023809524,1.571428571,1.071428571,0.44047619,0.30952381,0.142857143,0.761904762,0.107142857,4.25,0.380952381,0.19047619,60849,1196,0.920442148,0.604316547,0.4,14,79.072,20.47608586,8.003668286,76.47963624,1243.761905,1444.404762,0.768115942,57,60692,60820,61262,61504,0,0,0,0,0,0
65535,60863,0.057471264,0.195402299,0.206896552,0.045977011,0.08045977,0.057471264,1.701149425,1.137931034,0.034482759,0.908045977,0.057471264,0.022988506,0.954022989,0.264367816,0.137931034,0.367816092,0.126436782,0.137931034,0.873563218,0.011494253,0.827586207,0.632183908,0.655172414,0.379310345,0.264367816,1.448275862,0.126436782,4.91954023,0.206896552,0.08045977,60863,1239,0.803361508,0.737288136,0.517857143,14,49.663,15.07513519,8.977116893,18.07804135,298.8045977,1445.16092,0.358490566,28,60778,60920,0,0,0,0,0,0,0,0
65535,60877,0.049180328,0.147540984,0.098360656,0.016393443,0.098360656,0.06557377,1.491803279,2.06557377,0.081967213,1.409836066,0.081967213,0,1.475409836,0.344262295,0.180327869,0.344262295,0.032786885,0.032786885,0.639344262,0.016393443,1.442622951,1.016393443,0.245901639,0.393442623,0.180327869,0.770491803,0.196721311,3.491803279,0.327868852,0.098360656,60877,869,0.958859113,0.642105263,0.423611111,14,51.904,20.00162706,5.678109351,12.32890737,1145.786885,1448.344262,0.5,28,60892,61561,0,0,0,0,0,0,0,0
65535,60892,0.094017094,0.102564103,0.136752137,0.042735043,0.051282051,0.042735043,1.735042735,2.401709402,0.042735043,1.316239316,0.051282051,0.025641026,2.179487179,0.333333333,0.128205128,0.401709402,0.017094017,0.05982906,0.675213675,0,0.948717949,0.777777778,0.376068376,0.52991453,0.111111111,0.735042735,0.076923077,3.64957265,0.358974359,0.094017094,60892,1667,0.771816346,0.52,0.348214286,14,96.068,22.38066839,14.23064779,-29.95393183,1153.538462,1443.128205,0.34375,28,60507,60877,0,0,0,0,0,0,0,0
65535,60906,0.013157895,0.131578947,0.144736842,0,0.052631579,0.026315789,3.236842105,3.328947368,0.052631579,0.973684211,0.026315789,0.092105263,3.855263158,0.263157895,0.144736842,0.328947368,0.065789474,0.052631579,0.868421053,0,0.5,0.657894737,0.539473684,0.421052632,0.118421053,0.539473684,0.092105263,3.355263158,0.355263158,0.039473684,60906,1083,0.878026753,0.612903226,0.383838384,14,58.587,17.73687559,8.489073611,17.89778286,1337.223684,1447.171053,0.338983051,43,60122,60749,60835,0,0,0,0,0,0,0
65535,60934,0.07,0.17,0.18,0.07,0.02,0.14,2.14,2.55,0.09,0.46,0.06,0.02,1.16,0.19,0.12,0.38,0.1,0.08,0.81,0,0.67,0.71,0.86,0.32,0.16,1.24,0.19,6.69,0.28,0.09,60934,1424,0.818488278,0.584795322,0.4048583,14,87.747,19.31122963,11.09474997,-75.79703426,540.1,1451.66,0.075,14,61533,0,0,0,0,0,0,0,0,0
65535,60949,0.121212121,0.143939394,0.106060606,0.060606061,0.075757576,0.015151515,3.348484848,2.575757576,0.068181818,0.893939394,0.037878788,0.037878788,0.984848485,0.356060606,0.083333333,0.348484848,0.045454545,0.068181818,0.5,0.022727273,0.734848485,0.765151515,1.590909091,0.265151515,0.25,0.924242424,0.174242424,5.136363636,0.181818182,0.234848485,60949,1880,0.373419311,0.61682243,0.431372549,14,89.385,16.43071743,15.2421631,54.40044928,315.9090909,1451.5,0.24137931,28,60778,60920,0,0,0,0,0,0,0,0
65535,60963,0.015384615,0.2,0.076923077,0.061538462,0.153846154,0.046153846,3.076923077,2.984615385,0.092307692,0.615384615,0.076923077,0.030769231,1.169230769,0.292307692,0.046153846,0.446153846,0.138461538,0.076923077,0.507692308,0.015384615,0.784615385,0.553846154,2.523076923,0.384615385,0.107692308,0.907692308,0.184615385,5.553846154,0.415384615,0.215384615,60963,926,0.860546813,0.663265306,0.464285714,14,44.576,15.04749091,7.664760913,-73.26119931,388.0615385,1448.030769,0.108695652,14,61048,0,0,0,0,0,0,0,0,0
65535,60977,0.060606061,0.136363636,0.181818182,0,0.090909091,0.090909091,3.757575758,2.03030303,0.060606061,0.409090909,0.106060606,0.045454545,0.636363636,0.242424242,0.045454545,0.651515152,0.03030303,0.015151515,0.5,0.015151515,0.454545455,0.560606061,2.545454545,0.333333333,0.318181818,1.166666667,0.075757576,5.090909091,0.212121212,0.227272727,60977,940,0.790773827,0.785714286,0.488888889,14,41.773,12.46291573,7.628656026,-2.708148444,24.68181818,1448.090909,0.547619048,43,61091,61276,61347,0,0,0,0,0,0,0
65535,60991,0.137931034,0.057471264,0.08045977,0.057471264,0.045977011,0.034482759,1.781609195,2.08045977,0.057471264,0.620689655,0.068965517,0.022988506,1.367816092,0.333333333,0.137931034,0.344827586,0.126436782,0.091954023,0.712643678,0,0.701149425,0.597701149,0.885057471,0.402298851,0.229885057,0.988505747,0.068965517,4.827586207,0.252873563,0.137931034,60991,1239,0.865277858,0.472826087,0.295918367,14,71.769,21.17910449,10.61692747,-9.338933118,430.4712644,1451.16092,0,0,0,0,0,0,0,0,0,0,0,0
65535,61006,0.125,0.175,0.125,0.025,0.05,0.025,2.575,2.375,0.025,1.575,0.075,0.05,2.425,0.4,0.125,0.325,0.05,0.225,0.675,0,0.525,0.925,0.375,0.35,0.35,0.425,0.05,3.75,0.175,0.05,61006,570,0.963570225,0.615384615,0.380952381,14,41.037,16.82157728,4.499022613,74.70475395,1281.975,1447.875,0.176470588,14,61333,0,0,0,0,0,0,0,0,0
65535,61020,0.098901099,0.208791209,0.131868132,0.054945055,0.043956044,0.120879121,1.626373626,1.593406593,0.054945055,1.307692308,0.043956044,0.021978022,1.747252747,0.362637363,0.120879121,0.21978022,0.021978022,0.142857143,0.967032967,0.021978022,1.340659341,0.934065934,0.362637363,0.318681319,0.241758242,0.824175824,0.120879121,3.681318681,0.252747253,0.065934066,61020,1296,0.873034921,0.645390071,0.45959596,14,58.19,19.15193898,9.339590387,89.93822738,1174.549451,1448.714286,0.359375,28,61319,61433,0,0,0,0,0,0,0,0
65535,61048,0.081395349,0.220930233,0.162790698,0.023255814,0.069767442,0.011627907,3.930232558,2.081395349,0.104651163,0.88372093,0.046511628,0.023255814,1.569767442,0.290697674,0.081395349,0.523255814,0.058139535,0.058139535,0.534883721,0.011627907,1.034883721,0.639534884,1.872093023,0.488372093,0.325581395,0.720930233,0.093023256,4.988372093,0.220930233,0.127906977,61048,1225,0.898013363,0.666666667,0.488636364,14,57.437,18.0887231,7.958462576,68.17401787,397.5465116,1450.5,0.421052632,28,60963,61461,0,0,0,0,0,0,0,0
65535,61062,0,0.163265306,0.142857143,0.040816327,0.12244898,0.06122449,2.87755102,1.551020408,0.102040816,0.632653061,0.040816327,0.06122449,0.795918367,0.183673469,0.040816327,0.428571429,0.06122449,0,0.734693878,0,0.448979592,0.346938776,2.87755102,0.367346939,0.183673469,0.93877551,0.06122449,6.204081633,0.326530612,0.102040816,61062,698,0.623639899,0.636363636,0.453703704,14,39.747,10.50707681,8.213505514,7.106547523,513.7142857,1453.77551,0.414634146,14,61604,0,0,0,0,0,0,0,0,0
65535,61077,0.085365854,0.12195122,0.134146341,0.097560976,0.036585366,0.048780488,2.073170732,2.841463415,0.06097561,1.585365854,0.06097561,0.036585366,2.207317073,0.402439024,0.036585366,0.195121951,0.06097561,0.06097561,0.548780488,0,0.743902439,0.890243902,0.402439024,0.329268293,0.207317073,0.585365854,0.097560976,3.975609756,0.256097561,0.085365854,61077,1168,0.777571315,0.803921569,0.569444444,14,47.513,13.70512991,8.617713868,45.45201322,1257.439024,1451.304878,0.4,28,60578,62060,0,0,0,0,0,0,0,0
65535,61091,0.083333333,0.097222222,0.055555556,0.041666667,0.027777778,0.013888889,3.430555556,1.777777778,0.041666667,0.625,0.041666667,0.041666667,1.027777778,0.25,0.069444444,0.333333333,0.041666667,0,0.777777778,0,0.875,0.5,0.458333333,0.277777778,0.333333333,0.986111111,0.125,3.666666667,0.277777778,0.083333333,61091,1026,0.790635248,0.75,0.571428571,14,41.475,13.29742333,8.141845241,-74.91323999,513,1453.333333,0.511627907,28,60977,61347,0,0,0,0,0,0,0,0
65535,61105,0.095238095,0.206349206,0.222222222,0.031746032,0.079365079,0.047619048,4.222222222,2.095238095,0.095238095,0.888888889,0.079365079,0.015873016,0.984126984,0.428571429,0.174603175,0.444444444,0.063492063,0.222222222,0.80952381,0.015873016,0.476190476,0.476190476,1.380952381,0.333333333,0.333333333,0.968253968,0.126984127,5.095238095,0.26984127,0.111111111,61105,897,0.600546854,0.707865169,0.440559441,14,43.204,11.07859725,8.858330786,-7.004200863,113.7619048,1453.206349,0,0,0,0,0,0,0,0,0,0,0,0
65535,61119,0.054794521,0.068493151,0.164383562,0.04109589,0.054794521,0.054794521,1.780821918,2.726027397,0.04109589,0.794520548,0.054794521,0.054794521,0.931506849,0.424657534,0.150684932,0.465753425,0.054794521,0.082191781,0.698630137,0.04109589,0.616438356,0.780821918,1.821917808,0.356164384,0.191780822,1.205479452,0.164383562,7.534246575,0.273972603,0.178082192,61119,1040,0.776100555,0.682242991,0.51048951,14,48.811,13.85114199,8.734657189,66.91890973,267.2328767,1452.479452,0.195652174,28,61661,61675,0,0,0,0,0,0,0,0
65535,61134,0.125,0.1625,0.0875,0.0375,0.0375,0.05,1.6,1.7875,0.0375,0.9375,0.025,0.0375,1.1875,0.325,0.075,0.425,0.075,0.0375,0.5,0.0125,1.2375,0.65,0.4125,0.225,0.25,1.2,0.125,4.05,0.2625,0.075,61134,1139,0.718672816,0.769230769,0.519480519,14,42.815,13.4317226,9.339726692,83.48298903,629.8625,1451.5875,0,0,0,0,0,0,0,0,0,0,0,0
65535,61148,0.033898305,0.033898305,0.203389831,0.016949153,0.050847458,0.06779661,1.949152542,1.949152542,0.033898305,0.423728814,0.06779661,0,0.457627119,0.254237288,0.050847458,0.322033898,0.084745763,0,0.694915254,0.033898305,0.627118644,0.661016949,0.593220339,0.305084746,0.118644068,1.389830508,0.237288136,6.084745763,0.372881356,0.186440678,61148,840,0.94294334,0.415492958,0.268181818,14,65.782,22.83306925,7.602344291,-0.249975242,1000.355932,1454.40678,0,0,0,0,0,0,0,0,0,0,0,0
65535,61162,0.036363636,0.018181818,0.018181818,0.018181818,0,0,1.490909091,1.909090909,0.036363636,1.145454545,0.090909091,0.072727273,2.090909091,0.381818182,0.181818182,0.290909091,0.036363636,0.090909091,1.363636364,0.018181818,0.945454545,0.654545455,0.436363636,0.272727273,0.127272727,0.763636364,0.072727273,3.127272727,0.272727273,0.054545455,61162,783,0.812583002,0.670731707,0.56122449,14,44.866,12.72503637,7.416730052,-86.21354192,1319.672727,1454.345455,0.292682927,28,60835,61746,0,0,0,0,0,0,0,0
65535,61176,0.060606061,0.075757576,0.181818182,0.090909091,0.151515152,0.075757576,1.954545455,3.075757576,0.060606061,1.409090909,0.060606061,0.015151515,3.5,0.303030303,0.106060606,0.363636364,0.045454545,0.121212121,1.954545455,0.015151515,0.878787879,0.818181818,0.5,0.46969697,0.090909091,0.893939394,0.151515152,4.575757576,0.333333333,0.045454545,61176,940,0.775369668,0.804878049,0.611111111,14,37.2,12.5405074,7.919426025,-79.59119457,1351.30303,1451.484848,0.627906977,28,60749,61518,0,0,0,0,0,0,0,0
65535,61191,0.046511628,0.162790698,0.139534884,0.023255814,0.093023256,0.023255814,2.11627907,2.534883721,0.11627907,0.581395349,0.069767442,0.023255814,1.11627907,0.279069767,0.209302326,0.465116279,0.023255814,0.046511628,0.651162791,0,0.441860465,0.511627907,3.697674419,0.372093023,0.209302326,0.88372093,0.23255814,6.395348837,0.186046512,0.325581395,61191,612,0.623041457,0.661538462,0.434343434,14,41.798,10.3502336,8.09583696,17.14925941,558.4418605,1455.604651,0.634146341,14,61533,0,0,0,0,0,0,0,0,0
65535,61205,0.027027027,0.027027027,0.081081081,0.027027027,0.162162162,0.081081081,3.513513514,2.297297297,0.135135135,0.864864865,0.054054054,0,0.621621622,0.513513514,0.162162162,0.459459459,0.162162162,0.216216216,0.405405405,0.027027027,0.837837838,0.675675676,1.108108108,0.459459459,0.702702703,0.945945946,0.216216216,4.405405405,0.135135135,0.054054054,61205,527,0.840524033,0.902439024,0.578125,14,22.859,9.596327496,5.199043237,46.40036307,581.027027,1455.135135,0.653846154,14,61305,0,0,0,0,0,0,0,0,0
65535,61219,0.040540541,0.121621622,0.202702703,0.040540541,0.013513514,0.027027027,3.040540541,2.243243243,0.216216216,0.567567568,0.040540541,0.013513514,0.77027027,0.351351351,0.094594595,0.459459459,0.040540541,0.027027027,0.635135135,0.027027027,0.635135135,0.662162162,2.554054054,0.391891892,0.256756757,1.081081081,0.054054054,7.256756757,0.243243243,0.22972973,61219,1054,0.950583645,0.704761905,0.503401361,14,58.09,19.97671967,6.20214361,5.144076988,663.2567568,1454.364865,0.482758621,28,60792,61447,0,0,0,0,0,0,0,0
65535,61233,0.066666667,0.133333333,0.155555556,0.044444444,0.222222222,0.022222222,2.177777778,2.133333333,0.022222222,0.244444444,0.022222222,0.044444444,0.822222222,0.2,0.111111111,0.4,0.022222222,0.044444444,0.466666667,0,0.422222222,0.222222222,1.2,0.4,0.2,0.933333333,0.155555556,4.311111111,0.177777778,0.244444444,61233,641,0.800725802,0.818181818,0.681818182,14,28.102,10.62850214,6.366802716,0.925215773,1040.155556,1453.755556,0.1875,14,61404,0,0,0,0,0,0,0,0,0
65535,61248,0.144444444,0.077777778,0.111111111,0.066666667,0.155555556,0.077777778,2.733333333,2.133333333,0.111111111,0.855555556,0.022222222,0.033333333,3.144444444,0.288888889,0.077777778,0.266666667,0.055555556,0.044444444,0.522222222,0.066666667,0.766666667,0.6,2.344444444,0.277777778,0.144444444,0.766666667,0.211111111,5.022222222,0.244444444,0.211111111,61248,1282,0.867077737,0.592105263,0.36437247,14,62.524,18.73705879,9.334294161,-77.3967452,1109.311111,1454.244444,0.044776119,28,61618,61789,0,0,0,0,0,0,0,0
65535,61262,0.064102564,0.141025641,0.102564103,0.025641026,0.08974359,0.025641026,2.08974359,2.897435897,0.038461538,1.692307692,0.051282051,0.038461538,1.961538462,0.371794872,0.064102564,0.256410256,0.038461538,0.102564103,0.333333333,0.038461538,1.576923077,1.038461538,0.461538462,0.461538462,0.115384615,0.897435897,0.115384615,4.743589744,0.243589744,0.153846154,61262,1111,0.921420963,0.6,0.325,14,62.788,20.24675327,7.86719659,33.41551355,1230.269231,1451.948718,0.529411765,57,60820,60849,61419,61490,0,0,0,0,0,0
65535,61276,0.082352941,0.082352941,0.105882353,0.047058824,0.058823529,0.070588235,3.635294118,1.894117647,0.105882353,0.435294118,0.082352941,0.047058824,0.611764706,0.329411765,0.188235294,0.505882353,0.047058824,0.082352941,0.588235294,0,0.647058824,0.494117647,1.305882353,0.470588235,0.317647059,1.011764706,0.070588235,4.811764706,0.211764706,0.058823529,61276,1211,0.663584244,0.765765766,0.643939394,14,43.435,13.07408631,9.780744426,-15.14593452,22.63529412,1455.317647,0.652173913,28,60977,61347,0,0,0,0,0,0,0,0
65535,61290,0.090909091,0.090909091,0.090909091,0.045454545,0.022727273,0.068181818,2.590909091,1.954545455,0.045454545,0.431818182,0.090909091,0.045454545,1.227272727,0.363636364,0.136363636,0.477272727,0.113636364,0.227272727,0.772727273,0.045454545,0.477272727,0.977272727,0.909090909,0.386363636,0.181818182,1.181818182,0.159090909,8.5,0.272727273,0.068181818,61290,627,0.748918846,0.523809524,0.333333333,14,48.348,12.25509592,8.120983003,48.56181094,91.70454545,1455.159091,0,0,0,0,0,0,0,0,0,0,0,0
65535,61305,0.078947368,0.052631579,0.131578947,0.052631579,0.078947368,0,4.947368421,1.907894737,0.052631579,0.618421053,0.052631579,0.026315789,0.960526316,0.447368421,0.131578947,0.394736842,0.039473684,0.092105263,0.5,0.052631579,0.75,0.315789474,1.302631579,0.289473684,0.539473684,1.039473684,0.118421053,3.394736842,0.355263158,0.065789474,61305,1083,0.73232466,0.76,0.575757576,14,44.593,12.82114624,8.730631929,81.13095639,575.3684211,1453.421053,0.333333333,14,61205,0,0,0,0,0,0,0,0,0
65535,61319,0.108695652,0.043478261,0.108695652,0.02173913,0,0.065217391,2.217391304,1.586956522,0.02173913,1.695652174,0.065217391,0,2.760869565,0.260869565,0.108695652,0.326086957,0.043478261,0.043478261,0.695652174,0.065217391,1.47826087,1.130434783,0.347826087,0.347826087,0.260869565,0.891304348,0.130434783,3.217391304,0.304347826,0.108695652,61319,655,0.85716959,0.884615385,0.522727273,14,29.318,11.26668862,5.802730689,53.368309,1180.652174,1455.913043,0.90625,71,61020,61034,61390,61433,62003,0,0,0,0,0
65535,61333,0.086705202,0.132947977,0.086705202,0.057803468,0.046242775,0.034682081,3.01734104,3.520231214,0.069364162,1.473988439,0.069364162,0.040462428,4.687861272,0.485549133,0.104046243,0.358381503,0.046242775,0.063583815,0.433526012,0.01734104,1.034682081,1.01734104,0.49132948,0.549132948,0.23699422,0.710982659,0.138728324,4.930635838,0.317919075,0.098265896,61333,2464,0.971558359,0.5,0.222651223,14,174.544,40.3578311,9.556744267,31.1568199,1296.861272,1451.456647,0.074829932,28,61006,62088,0,0,0,0,0,0,0,0
65535,61347,0.112903226,0.048387097,0.129032258,0.032258065,0.016129032,0.016129032,1.258064516,1.306451613,0.064516129,0.435483871,0.016129032,0.032258065,0.548387097,0.209677419,0.129032258,0.177419355,0.032258065,0.016129032,0.612903226,0,0.790322581,0.435483871,1.290322581,0.290322581,0.096774194,0.806451613,0.129032258,3.919354839,0.177419355,0.258064516,61347,883,0.931347204,0.738095238,0.607843137,14,48.695,16.63442611,6.057133088,-89.42366147,30.58064516,1459.129032,0.659090909,43,60977,61091,61276,0,0,0,0,0,0,0
65535,61362,0.087912088,0.098901099,0.197802198,0.087912088,0.043956044,0.054945055,2.934065934,2.318681319,0.043956044,0.615384615,0.032967033,0.076923077,0.868131868,0.351648352,0.076923077,0.21978022,0.065934066,0.076923077,0.758241758,0.010989011,0.626373626,0.692307692,1.901098901,0.56043956,0.197802198,1.241758242,0.252747253,6.747252747,0.318681319,0.142857143,61362,1296,0.94505886,0.452736318,0.228070175,14,101.286,25.64555342,8.383536973,-32.4250064,179.8351648,1456.472527,0.05,14,62031,0,0,0,0,0,0,0,0,0
65535,61376,0.110091743,0.19266055,0.211009174,0.082568807,0.082568807,0.073394495,3.440366972,1.963302752,0.073394495,0.816513761,0.009174312,0.04587156,0.816513761,0.348623853,0.19266055,0.366972477,0.036697248,0.100917431,0.577981651,0.018348624,0.688073394,0.577981651,2.669724771,0.486238532,0.486238532,0.816513761,0.100917431,4.642201835,0.19266055,0.19266055,61376,1553,0.482492379,0.605555556,0.400735294,14,67.444,16.2849516,14.26399184,49.30419193,364.6146789,1457.954128,0.226666667,43,61646,61703,61860,0,0,0,0,0,0,0
65535,61390,0.094444444,0.144444444,0.144444444,0.061111111,0.061111111,0.072222222,3.316666667,2.45,0.105555556,1.305555556,0.061111111,0.044444444,2.2,0.361111111,0.116666667,0.261111111,0.044444444,0.1,1.833333333,0,1.122222222,0.883333333,0.516666667,0.461111111,0.372222222,1.111111111,0.122222222,4.133333333,0.333333333,0.088888889,61390,2564,0.799413108,0.740740741,0.5,14,106.654,21.33226098,12.81603258,46.48939869,1192.844444,1459.227778,0.255102041,43,61034,61319,61803,0,0,0,0,0,0,0
