ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_6_Control_M_FrontalCrtx_240424_1_cellmas,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10
18963,442,0.131578947,0.078947368,0.315789474,0.026315789,0.078947368,0.078947368,0.289473684,0.684210526,0.052631579,0.131578947,0.052631579,0.026315789,0.131578947,0.342105263,0.026315789,0.289473684,0,0.105263158,0.526315789,0,0.394736842,0.210526316,1.078947368,0.236842105,0.184210526,0.657894737,0.052631579,17.78947368,0.157894737,0.210526316,32257,38,0.804875437,0.844444444,0.633333333,1,24.157,9.56923339,5.678802125,80.86713222,5.026315789,435.0789474,0,0,0,0,0,0,0,0,0,0,0,0
18963,443,0.054621849,0.092436975,0.470588235,0.079831933,0.033613445,0.046218487,0.415966387,0.93697479,0.079831933,0.231092437,0.037815126,0.012605042,0.268907563,0.214285714,0.029411765,0.205882353,0.050420168,0.033613445,0.512605042,0.012605042,0.445378151,0.466386555,2.210084034,0.18907563,0.340336134,0.668067227,0.088235294,15.34033613,0.12605042,0.12605042,32330,238,0.426952131,0.846975089,0.596491228,1,66.418,19.52830614,17.65894394,-24.72990732,428.7394958,435.9663866,0.43902439,2,434,449,0,0,0,0,0,0,0,0
18963,444,0.065789474,0.052631579,0.184210526,0.026315789,0.013157895,0.092105263,0.644736842,1,0.039473684,0.289473684,0.078947368,0.039473684,0.394736842,0.223684211,0.026315789,0.289473684,0.039473684,0.065789474,0.657894737,0,0.394736842,0.5,0.355263158,0.118421053,0.539473684,0.868421053,0.052631579,12.81578947,0.118421053,0.078947368,32403,76,0.668719187,0.915662651,0.628099174,1,30.823,11.58244702,8.611723823,41.29507475,316.4473684,436.8026316,0.540540541,1,454,0,0,0,0,0,0,0,0,0
18963,445,0.084210526,0.052631579,0.273684211,0.084210526,0.010526316,0.042105263,0.578947368,1.178947368,0.063157895,0.284210526,0.031578947,0.010526316,0.357894737,0.242105263,0.042105263,0.284210526,0.042105263,0.073684211,0.673684211,0,0.494736842,0.368421053,1.136842105,0.105263158,0.315789474,0.547368421,0.073684211,15.35789474,0.042105263,0.094736842,32476,95,0.465942899,0.940594059,0.71969697,1,33.726,11.86199801,10.49567129,-10.65865393,616.9157895,437.6210526,0.682926829,3,450,456,457,0,0,0,0,0,0,0
18963,446,0.088607595,0.164556962,0.17721519,0,0.012658228,0.050632911,0.240506329,0.886075949,0.037974684,0.126582278,0.012658228,0.012658228,0.443037975,0.215189873,0.316455696,0.202531646,0,0.025316456,0.696202532,0.012658228,0.215189873,0.215189873,0.316455696,0.215189873,0.417721519,0.341772152,0.037974684,12.60759494,0.101265823,0.164556962,32549,79,0.610036653,0.951807229,0.731481481,1,29.599,11.38466049,9.020899823,13.83686137,781.4936709,438.3924051,0.459459459,1,462,0,0,0,0,0,0,0,0,0
18963,447,0.094488189,0.078740157,0.37007874,0.047244094,0.015748031,0.070866142,0.362204724,0.937007874,0.039370079,0.346456693,0.031496063,0.039370079,0.251968504,0.181102362,0.047244094,0.196850394,0.031496063,0.039370079,0.535433071,0.007874016,0.440944882,0.31496063,1.716535433,0.141732283,0.283464567,0.606299213,0.05511811,12.83464567,0.047244094,0.05511811,32622,127,0.837859626,0.940740741,0.641414141,1,41.872,17.38558591,9.490543528,20.4385958,170.9212598,437.488189,0.423076923,1,453,0,0,0,0,0,0,0,0,0
18963,449,0.045454545,0.022727273,0.727272727,0.068181818,0,0,0.454545455,0.795454545,0.045454545,0.159090909,0.113636364,0.022727273,0.159090909,0.159090909,0.022727273,0.136363636,0,0.045454545,0.318181818,0.022727273,0.272727273,0.159090909,3.386363636,0.272727273,0.227272727,0.613636364,0.068181818,10.59090909,0.090909091,0.068181818,32768,44,0.587196001,0.897959184,0.611111111,1,23.413,8.810217685,7.131384744,54.97568144,423.1136364,441.3181818,0.892857143,1,443,0,0,0,0,0,0,0,0,0
18963,450,0.062146893,0.13559322,0.254237288,0.04519774,0.033898305,0.056497175,0.418079096,1.276836158,0.039548023,0.367231638,0.028248588,0.028248588,0.367231638,0.299435028,0.050847458,0.412429379,0.039548023,0.062146893,0.502824859,0.02259887,0.463276836,0.384180791,3.310734463,0.248587571,0.265536723,0.644067797,0.118644068,16.20338983,0.062146893,0.146892655,32840,177,0.726940075,0.804545455,0.614583333,1,57.188,19.43269873,13.34445173,-28.16118856,606.4180791,440.8305085,0.695652174,4,445,455,456,464,0,0,0,0,0,0
18963,451,0.086956522,0.095652174,0.152173913,0.047826087,0.039130435,0.030434783,0.517391304,1.326086957,0.034782609,0.313043478,0.034782609,0.026086957,1.143478261,0.230434783,0.07826087,0.317391304,0.108695652,0.060869565,0.565217391,0.008695652,0.534782609,0.373913043,1.204347826,0.239130435,0.543478261,0.460869565,0.117391304,13.85652174,0.082608696,0.095652174,32913,230,0.674475274,0.962343096,0.712074303,1,52.648,20.04591181,14.7998453,34.41338697,750.4173913,442.2,0.073529412,1,463,0,0,0,0,0,0,0,0,0
18963,452,0.113402062,0.134020619,0.128865979,0.056701031,0.025773196,0.103092784,0.43814433,1.432989691,0.051546392,0.412371134,0.015463918,0.025773196,0.463917526,0.298969072,0.030927835,0.324742268,0.077319588,0.036082474,0.618556701,0.010309278,0.56185567,0.340206186,0.587628866,0.293814433,0.536082474,0.62371134,0.12371134,15.00515464,0.082474227,0.087628866,32986,194,0.58658241,0.955665025,0.718518519,1,47.322,17.55387394,14.21669898,-7.528766343,363.1907216,443.3247423,0.14516129,1,454,0,0,0,0,0,0,0,0,0
18963,453,0.109243697,0.117647059,0.403361345,0.025210084,0.025210084,0.033613445,0.361344538,0.966386555,0.008403361,0.193277311,0.025210084,0.016806723,0.403361345,0.243697479,0.025210084,0.176470588,0.050420168,0.033613445,0.478991597,0,0.31092437,0.394957983,2.176470588,0.18487395,0.218487395,0.495798319,0.075630252,13.80672269,0.067226891,0.134453782,33059,119,0.902860948,0.908396947,0.826388889,1,42.012,19.23345595,8.269091253,-1.672666114,169.3109244,445.6638655,0.42,1,447,0,0,0,0,0,0,0,0,0
18963,455,0.088235294,0.058823529,0.279411765,0.029411765,0.014705882,0.073529412,0.5,1.132352941,0.029411765,0.352941176,0.029411765,0.014705882,0.367647059,0.220588235,0.014705882,0.25,0,0.058823529,0.382352941,0.014705882,0.426470588,0.676470588,2.911764706,0.191176471,0.132352941,0.529411765,0.117647059,18.66176471,0.044117647,0.132352941,33205,68,0.777036457,0.906666667,0.62962963,1,29.971,12.04800432,7.583683712,-23.24227246,604.7352941,448.5588235,0.621621622,2,450,456,0,0,0,0,0,0,0,0
18963,456,0.075,0.1,0.175,0.1,0,0,0.275,1.2,0,0.225,0.075,0,0.45,0.225,0.025,0.25,0,0.025,0.35,0,0.2,0.225,2.175,0.1,0.325,0.6,0,14.325,0.05,0.125,33278,40,0.790471431,0.909090909,0.625,1,23.297,9.660122724,5.916814652,44.48901122,617.125,446.175,1,5,445,450,455,457,464,0,0,0,0,0
18963,457,0.051546392,0.103092784,0.237113402,0.020618557,0.051546392,0.06185567,0.628865979,1.020618557,0.030927835,0.371134021,0.020618557,0.020618557,0.391752577,0.195876289,0.278350515,0.18556701,0.06185567,0.041237113,0.639175258,0.020618557,0.494845361,0.453608247,0.360824742,0.195876289,0.567010309,0.474226804,0.092783505,10.65979381,0.113402062,0.041237113,33351,97,0.510108921,0.941747573,0.734848485,1,33.246,12.12112211,10.42549607,1.575778427,626.2164948,444.7319588,0.571428571,3,445,456,464,0,0,0,0,0,0,0
18963,458,0.131147541,0.094262295,0.381147541,0.036885246,0.057377049,0.045081967,1.163934426,1.442622951,0.06147541,0.286885246,0.049180328,0.045081967,0.352459016,0.290983607,0.094262295,0.258196721,0.06557377,0.040983607,0.647540984,0.024590164,0.475409836,0.557377049,1.270491803,0.25,0.495901639,0.868852459,0.155737705,20.2704918,0.077868852,0.12295082,33424,244,0.596861031,0.953125,0.813333333,1,56.171,19.94374784,16.00175904,5.151538752,657.6434426,445.192623,0.188405797,1,441,0,0,0,0,0,0,0,0,0
18963,459,0.104,0.112,0.168,0.056,0.008,0.064,2.536,1.888,0.08,0.448,0.072,0.072,0.464,0.384,0.272,0.36,0.064,0.072,0.696,0,0.736,0.504,3.768,0.24,1.072,1.04,0.048,19.16,0.136,0.184,33497,125,0.729744709,0.939849624,0.686813187,1,38.423,15.37699184,10.51355261,37.87655354,495.296,447.128,0,0,0,0,0,0,0,0,0,0,0,0
18963,460,0.066666667,0.088888889,0.362962963,0.059259259,0.044444444,0.037037037,0.42962963,1.059259259,0.074074074,0.274074074,0.051851852,0.02962963,0.296296296,0.281481481,0.051851852,0.155555556,0.059259259,0.074074074,0.533333333,0.007407407,0.244444444,0.511111111,0.511111111,0.185185185,0.2,0.785185185,0.074074074,14.44444444,0.111111111,0.111111111,33570,135,0.658045107,0.971223022,0.741758242,1,39.06,15.18424973,11.43341374,41.37287564,56.91851852,448.2888889,0,0,0,0,0,0,0,0,0,0,0,0
18963,462,0.117647059,0.117647059,0.151260504,0.058823529,0.025210084,0.029411765,0.525210084,1.424369748,0.046218487,0.424369748,0.029411765,0.025210084,0.878151261,0.302521008,0.042016807,0.31092437,0.037815126,0.058823529,0.521008403,0.004201681,0.68907563,0.558823529,9.74789916,0.306722689,0.735294118,0.651260504,0.079831933,16.29831933,0.138655462,0.151260504,33716,238,0.466195087,0.9296875,0.661111111,1,54.906,18.65153197,16.50067355,-10.43490641,779.4201681,449.8067227,0.585714286,3,446,463,466,0,0,0,0,0,0,0
18963,464,0.229885057,0.091954023,0.126436782,0.045977011,0.045977011,0.08045977,0.310344828,1.264367816,0.103448276,0.287356322,0.08045977,0,0.32183908,0.103448276,0.08045977,0.218390805,0.034482759,0.045977011,0.413793103,0.011494253,0.689655172,0.471264368,0.701149425,0.172413793,0.402298851,0.770114943,0.149425287,13.47126437,0.091954023,0.114942529,33862,87,0.790028614,0.956043956,0.69047619,1,32.419,13.61035856,8.344102123,-2.167375654,620.5862069,452.2988506,0.585365854,3,450,456,457,0,0,0,0,0,0,0
18963,465,0.0625,0.05,0.2125,0.0375,0.025,0.025,0.5,1.1125,0.025,0.25,0.075,0.0125,0.2875,0.4375,0.0625,0.125,0.05,0.025,0.3875,0.0125,0.375,0.3375,0.3625,0.225,0.4875,0.6625,0.2375,15.7125,0.025,0.1125,33935,80,0.711756172,0.91954023,0.727272727,1,30.343,12.18252109,8.557327067,33.86226348,348.9375,453.8125,0.657894737,1,454,0,0,0,0,0,0,0,0,0
18963,466,0.031914894,0.042553191,0.212765957,0.031914894,0.063829787,0.053191489,0.425531915,1.010638298,0.021276596,0.446808511,0.031914894,0.021276596,0.393617021,0.191489362,0.042553191,0.170212766,0.042553191,0.031914894,1.031914894,0,0.585106383,0.340425532,0.287234043,0.265957447,0.489361702,0.595744681,0.138297872,11.87234043,0.095744681,0.042553191,34008,94,0.545202108,0.949494949,0.712121212,1,31.865,12.0242487,10.07998341,37.27451491,793.4255319,453.1170213,0.30952381,1,462,0,0,0,0,0,0,0,0,0
18963,467,0.463087248,0.879194631,0.483221477,0.026845638,0.067114094,0.140939597,0.463087248,1.006711409,0.093959732,0.348993289,0.134228188,0.127516779,0.812080537,0.503355705,0.181208054,0.268456376,0.194630872,0.040268456,0.536912752,0.026845638,0.496644295,0.342281879,0.751677852,0.268456376,0.516778523,0.738255034,0.140939597,12.16107383,0.080536913,0.120805369,34081,149,0.301900235,0.949044586,0.760204082,1,42.525,14.23397737,13.56981321,-11.25781419,11.69127517,458.0201342,0.301886792,1,468,0,0,0,0,0,0,0,0,0
18963,468,0.194805195,0.311688312,0.519480519,0.077922078,0.025974026,0.012987013,0.597402597,1.142857143,0.064935065,0.376623377,0.051948052,0.012987013,0.480519481,0.285714286,0.064935065,0.25974026,0.025974026,0.051948052,0.649350649,0,0.61038961,0.532467532,0.454545455,0.233766234,0.584415584,0.519480519,0.194805195,13.67532468,0.064935065,0.220779221,34154,77,0.425546145,0.93902439,0.77,1,28.565,10.51704516,9.51726041,66.46813928,22.42857143,458.4025974,0.638888889,2,461,467,0,0,0,0,0,0,0,0
18963,469,0.134199134,0.095238095,0.177489177,0.03030303,0.012987013,0.056277056,0.41991342,1.034632035,0.021645022,0.480519481,0.017316017,0.051948052,0.324675325,0.277056277,0.021645022,0.268398268,0.03030303,0.064935065,0.54978355,0.004329004,0.818181818,0.376623377,0.398268398,0.316017316,0.597402597,0.61038961,0.090909091,12.47186147,0.090909091,0.090909091,34227,231,0.622115352,0.966527197,0.712962963,1,52.094,19.50158394,15.26828922,49.90495048,149.7445887,459,0,0,0,0,0,0,0,0,0,0,0,0
18963,470,0.101265823,0.109704641,0.151898734,0.050632911,0.029535865,0.033755274,1.033755274,1.156118143,0.033755274,0.316455696,0.025316456,0.021097046,0.47257384,0.274261603,0.054852321,0.303797468,0.075949367,0.037974684,0.455696203,0.012658228,0.58649789,0.278481013,0.637130802,0.198312236,1.05907173,0.489451477,0.05907173,13.57383966,0.071729958,0.097046414,34300,237,0.238245743,0.95951417,0.731481481,1,52.747,17.71929599,17.20906716,42.78245542,257.1814346,458.4556962,0,0,0,0,0,0,0,0,0,0,0,0
18963,471,0.126482213,0.106719368,0.177865613,0.039525692,0.031620553,0.055335968,0.549407115,1.391304348,0.04743083,0.264822134,0.04743083,0.023715415,0.644268775,0.296442688,0.04743083,0.268774704,0.019762846,0.039525692,0.43083004,0.011857708,0.588932806,0.513833992,4.750988142,0.225296443,0.865612648,0.584980237,0.086956522,14.98023715,0.067193676,0.063241107,34373,253,0.431946266,0.969348659,0.744117647,1,54.517,19.03783953,17.17021494,-88.91431301,296.4743083,460.0395257,0,0,0,0,0,0,0,0,0,0,0,0
18963,472,0.182539683,0.087301587,0.222222222,0.023809524,0.023809524,0.031746032,0.73015873,1.214285714,0.063492063,0.396825397,0.023809524,0.007936508,0.626984127,0.293650794,0.055555556,0.174603175,0.055555556,0.063492063,0.484126984,0.007936508,0.388888889,0.365079365,0.484126984,0.19047619,0.53968254,0.507936508,0.095238095,14.84920635,0.03968254,0.198412698,34446,126,0.504779666,0.961832061,0.75,1,37.563,13.76051074,11.8787364,-22.11366179,425.8174603,459.5873016,0.395833333,1,475,0,0,0,0,0,0,0,0,0
18963,473,0.077586207,0.120689655,0.137931034,0.025862069,0.034482759,0.077586207,0.629310345,1,0.034482759,0.474137931,0.034482759,0.017241379,0.405172414,0.181034483,0.051724138,0.181034483,0.034482759,0.060344828,0.663793103,0.025862069,0.431034483,0.456896552,0.534482759,0.275862069,0.560344828,0.74137931,0.137931034,12.73275862,0.051724138,0.094827586,34519,116,0.486776121,0.943089431,0.686390533,1,36.827,13.0846583,11.42979922,-27.89692608,71.84482759,462.0344828,0,0,0,0,0,0,0,0,0,0,0,0
18963,474,0.059322034,0.084745763,0.262711864,0.050847458,0.016949153,0.016949153,0.533898305,1.305084746,0.076271186,0.542372881,0.033898305,0.008474576,0.262711864,0.322033898,0.059322034,0.254237288,0.059322034,0.050847458,0.745762712,0.016949153,0.686440678,0.542372881,1.525423729,0.177966102,0.398305085,0.813559322,0.110169492,15.07627119,0.093220339,0.203389831,34592,118,0.633026062,0.830985915,0.495798319,1,43.766,14.78076247,11.44223878,-14.79483221,725.5423729,461.6186441,0.407407407,1,477,0,0,0,0,0,0,0,0,0
18963,475,0.115479115,0.115479115,0.184275184,0.036855037,0.034398034,0.049140049,0.415233415,1.464373464,0.031941032,0.336609337,0.039312039,0.022113022,0.388206388,0.390663391,0.056511057,0.415233415,0.031941032,0.049140049,0.356265356,0.00982801,0.513513514,0.302211302,1.375921376,0.2997543,0.304668305,0.538083538,0.071253071,13.02702703,0.093366093,0.103194103,34665,407,0.633900207,0.92081448,0.678333333,1,75.763,26.39839095,20.41690753,-40.63720996,443.1154791,463.992629,0.189473684,1,472,0,0,0,0,0,0,0,0,0
18963,476,0.067307692,0.096153846,0.221153846,0.057692308,0.048076923,0.038461538,0.346153846,0.971153846,0.019230769,0.384615385,0.019230769,0.019230769,0.432692308,0.192307692,0.009615385,0.336538462,0.038461538,0.048076923,0.778846154,0.028846154,0.461538462,0.548076923,0.403846154,0.153846154,0.548076923,0.615384615,0.105769231,14.67307692,0.038461538,0.144230769,34738,104,0.445646414,0.95412844,0.722222222,1,33.461,12.2376146,10.95522355,-57.3099474,528.6442308,463.375,0,0,0,0,0,0,0,0,0,0,0,0
18963,477,0.045454545,0.136363636,0.484848485,0.03030303,0.060606061,0.03030303,0.378787879,0.984848485,0.045454545,0.393939394,0.045454545,0,0.424242424,0.287878788,0.03030303,0.212121212,0.090909091,0.090909091,0.742424242,0.015151515,0.515151515,0.515151515,0.696969697,0.227272727,0.393939394,0.696969697,0.166666667,13.77272727,0.090909091,0.196969697,34811,66,0.693247253,0.916666667,0.666666667,1,28.011,11.01924296,7.941566543,-53.16688773,718.8333333,466.0454545,0.6,1,474,0,0,0,0,0,0,0,0,0
18963,478,0.114285714,0.095238095,0.19047619,0.019047619,0.047619048,0.038095238,0.428571429,1.40952381,0.038095238,0.39047619,0.038095238,0.00952381,0.380952381,0.295238095,0.085714286,0.238095238,0.038095238,0.066666667,0.780952381,0.00952381,0.60952381,0.533333333,0.542857143,0.266666667,0.40952381,0.666666667,0.076190476,16.16190476,0.133333333,0.152380952,34884,105,0.380757286,0.954545455,0.729166667,1,33.734,12.10912033,11.19700107,54.00719575,620.8095238,471.3333333,0,0,0,0,0,0,0,0,0,0,0,0
18963,479,0.102040816,0.081632653,0.153061224,0.030612245,0.040816327,0.030612245,0.540816327,1.193877551,0.051020408,0.346938776,0.091836735,0,0.397959184,0.275510204,0.010204082,0.204081633,0.010204082,0.071428571,0.846938776,0.010204082,0.581632653,0.469387755,0.540816327,0.234693878,0.571428571,0.489795918,0.071428571,14.32653061,0.081632653,0.102040816,34957,98,0.729191376,0.951456311,0.685314685,1,33.643,13.6244204,9.323324746,29.96172205,563.2857143,471.377551,0.204545455,1,482,0,0,0,0,0,0,0,0,0
18963,480,0.12244898,0.071428571,0.204081633,0.040816327,0.020408163,0.051020408,0.469387755,0.87755102,0.040816327,0.428571429,0.030612245,0,0.336734694,0.224489796,0.030612245,0.204081633,0.010204082,0.06122449,0.816326531,0,0.37755102,0.428571429,0.428571429,0.193877551,0.5,0.693877551,0.081632653,13.02040816,0.06122449,0.102040816,35030,98,0.598911777,0.960784314,0.742424242,1,32.51,12.53993807,10.04217065,35.84808129,388.5,473,0,0,0,0,0,0,0,0,0,0,0,0
18963,481,0.121621622,0.094594595,0.256756757,0.027027027,0.027027027,0.040540541,0.716216216,1.283783784,0.081081081,0.324324324,0.013513514,0.027027027,0.378378378,0.310810811,0.067567568,0.405405405,0.094594595,0.054054054,0.594594595,0,0.324324324,0.405405405,0.932432432,0.324324324,0.486486486,0.635135135,0.067567568,18.55405405,0.067567568,0.162162162,35103,74,0.857790487,0.860465116,0.587301587,1,33.428,14.32880422,7.36499814,-12.56658897,177.0945946,472.9459459,0.525,1,486,0,0,0,0,0,0,0,0,0
18963,482,0.093023256,0.046511628,0.372093023,0.186046512,0.023255814,0.069767442,0.662790698,1.127906977,0.151162791,0.290697674,0.093023256,0.023255814,0.348837209,0.476744186,0.058139535,0.244186047,0.046511628,0.034883721,0.546511628,0.011627907,0.418604651,0.38372093,1,0.139534884,0.337209302,0.790697674,0.186046512,18.15116279,0.069767442,0.127906977,35176,86,0.835427348,0.945054945,0.716666667,1,34.652,14.42860267,7.929972969,6.202317925,574.0581395,475.9767442,0.761904762,3,479,491,495,0,0,0,0,0,0,0
18963,483,0.099447514,0.093922652,0.149171271,0.038674033,0.038674033,0.016574586,0.502762431,1.022099448,0.055248619,0.325966851,0.044198895,0.016574586,0.613259669,0.154696133,0.104972376,0.171270718,0.038674033,0.060773481,0.541436464,0.011049724,0.541436464,0.287292818,0.325966851,0.182320442,0.574585635,0.491712707,0.055248619,13.14917127,0.060773481,0.060773481,35249,181,0.354787498,0.952631579,0.754166667,1,45.891,15.80198059,14.77401382,-50.69879034,85.65745856,478.1657459,0,0,0,0,0,0,0,0,0,0,0,0
18963,484,0.074468085,0.095744681,0.340425532,0.021276596,0.063829787,0.042553191,0.563829787,1.234042553,0.042553191,0.255319149,0.042553191,0.042553191,0.393617021,0.14893617,0.042553191,0.287234043,0,0.053191489,0.595744681,0.021276596,0.478723404,0.680851064,0.85106383,0.191489362,0.361702128,0.882978723,0.117021277,19.82978723,0.031914894,0.14893617,35322,94,0.317694402,0.949494949,0.712121212,1,31.683,11.31658152,10.73030518,18.08096215,485.5531915,477.1808511,0,0,0,0,0,0,0,0,0,0,0,0
18963,485,0.068627451,0.083333333,0.18627451,0.06372549,0.014705882,0.024509804,0.470588235,1.235294118,0.044117647,0.352941176,0.024509804,0.039215686,0.539215686,0.328431373,0.024509804,0.220588235,0.058823529,0.019607843,0.754901961,0.014705882,0.509803922,0.416666667,5.553921569,0.225490196,0.534313725,0.5,0.078431373,14.54411765,0.058823529,0.117647059,35395,204,0.777032475,0.953271028,0.68,1,51.06,20.53986117,12.92903147,24.91398618,779.2647059,479.2745098,0.196969697,1,497,0,0,0,0,0,0,0,0,0
18963,486,0.121495327,0.102803738,0.196261682,0.028037383,0.018691589,0.028037383,0.439252336,1.074766355,0.08411215,0.168224299,0.065420561,0.018691589,0.392523364,0.289719626,0.037383178,0.448598131,0.037383178,0.018691589,0.392523364,0.009345794,0.364485981,0.289719626,0.831775701,0.121495327,0.252336449,0.523364486,0.037383178,18.99065421,0.074766355,0.158878505,35468,107,0.873814707,0.869918699,0.629411765,1,40.739,17.28913919,8.407000284,-5.841628192,175.8130841,479.3271028,0.9,3,481,488,493,0,0,0,0,0,0,0
18963,487,0.088235294,0.166666667,0.235294118,0.019607843,0.009803922,0.058823529,0.37254902,1.009803922,0.019607843,0.392156863,0.049019608,0.049019608,0.352941176,0.284313725,0.019607843,0.205882353,0.254901961,0.058823529,0.647058824,0,0.470588235,0.343137255,0.480392157,0.215686275,0.411764706,0.470588235,0.156862745,13.03921569,0.058823529,0.058823529,35541,102,0.460113261,0.944444444,0.653846154,1,34.313,12.18681122,10.82018501,51.7992608,13.40196078,480.0588235,0,0,0,0,0,0,0,0,0,0,0,0
18963,488,0.1,0.177777778,0.166666667,0.055555556,0.044444444,0.033333333,1.2,1.766666667,0.044444444,0.388888889,0.044444444,0.044444444,0.633333333,0.177777778,0.022222222,0.222222222,0.044444444,0.066666667,0.577777778,0.022222222,0.522222222,0.6,0.777777778,0.2,0.555555556,0.644444444,0.077777778,15.4,0.055555556,0.122222222,35614,90,0.396675519,0.957446809,0.681818182,1,31.311,11.25363627,10.33037552,9.908094904,162.2222222,481.1,0.341463415,2,486,493,0,0,0,0,0,0,0,0
18963,489,0.117021277,0.063829787,0.159574468,0,0.074468085,0.031914894,0.319148936,0.819148936,0,0.436170213,0.021276596,0,0.436170213,0.170212766,0.042553191,0.127659574,0.021276596,0.053191489,0.404255319,0.010638298,0.5,0.244680851,4.212765957,0.212765957,0.340425532,0.382978723,0.117021277,9.5,0.042553191,0.063829787,35687,94,0.743095568,0.94,0.657342657,1,33.18,13.48935199,9.026876165,36.16652956,304.9361702,481.1276596,0,0,0,0,0,0,0,0,0,0,0,0
18963,490,0.134831461,0.04494382,0.168539326,0.02247191,0.033707865,0.056179775,0.528089888,1.269662921,0.02247191,0.314606742,0.02247191,0.02247191,0.775280899,0.303370787,0.04494382,0.202247191,0.011235955,0.033707865,0.269662921,0,0.393258427,0.505617978,0.516853933,0.08988764,0.404494382,0.617977528,0.04494382,12.93258427,0.08988764,0.168539326,35760,89,0.695334477,0.936842105,0.674242424,1,31.956,12.66507546,9.102215935,33.19103625,542.6741573,482.9438202,0.414634146,1,498,0,0,0,0,0,0,0,0,0
18963,491,0.109489051,0.065693431,0.270072993,0.04379562,0.03649635,0.072992701,0.598540146,1.124087591,0.065693431,0.423357664,0.072992701,0.051094891,0.474452555,0.335766423,0.03649635,0.277372263,0.051094891,0.065693431,0.459854015,0.00729927,0.562043796,0.532846715,1.386861314,0.197080292,0.408759124,0.927007299,0.116788321,18.40145985,0.087591241,0.153284672,35833,137,0.645098437,0.907284768,0.611607143,1,42.823,15.51920852,11.85821908,79.05413961,584.7518248,480.9708029,0.545454545,2,482,495,0,0,0,0,0,0,0,0
18963,492,0.13,0.11,0.16,0.03,0,0.05,0.52,0.99,0.02,0.29,0.07,0.01,0.43,0.2,0.07,0.17,0.02,0.04,0.55,0,0.5,0.61,0.45,0.17,0.41,0.54,0.08,11.42,0.09,0.12,35906,100,0.521571549,0.952380952,0.699300699,1,33.271,12.31463155,10.50693659,-15.80200419,324.58,483.18,0,0,0,0,0,0,0,0,0,0,0,0
18963,493,0.070422535,0.070422535,0.169014085,0.042253521,0.042253521,0.098591549,0.478873239,1.366197183,0.070422535,0.309859155,0.028169014,0,0.38028169,0.225352113,0.070422535,0.281690141,0.028169014,0.028169014,0.309859155,0.028169014,0.549295775,0.38028169,0.464788732,0.211267606,0.478873239,0.577464789,0.014084507,12.94366197,0.084507042,0.070422535,35979,71,0.663498253,0.946666667,0.657407407,1,28.582,11.1409602,8.335419449,11.44459448,172.4225352,485.971831,0.583333333,2,486,488,0,0,0,0,0,0,0,0
18963,494,0.079872204,0.118210863,0.166134185,0.07028754,0.041533546,0.044728435,0.567092652,2.118210863,0.046325879,0.603833866,0.059105431,0.039936102,0.47284345,0.827476038,0.10543131,0.595846645,0.075079872,0.073482428,0.378594249,0.00798722,0.961661342,0.806709265,0.643769968,0.531948882,0.271565495,1.111821086,0.161341853,15.35782748,0.121405751,0.193290735,36052,626,0.518571647,0.955725191,0.71954023,1,89.26,30.89216471,26.41385669,52.07699617,659.4664537,485.5479233,0,0,0,0,0,0,0,0,0,0,0,0
18963,495,0.079831933,0.088235294,0.348739496,0.058823529,0.054621849,0.012605042,0.529411765,1.12605042,0.067226891,0.226890756,0.029411765,0.042016807,0.298319328,0.319327731,0.071428571,0.260504202,0.046218487,0.029411765,0.411764706,0.008403361,0.462184874,0.43697479,1.432773109,0.222689076,0.222689076,0.621848739,0.117647059,17.70588235,0.079831933,0.201680672,36125,238,0.673479556,0.933333333,0.666666667,1,56.684,20.43701786,15.10716314,-28.1313673,573.2857143,487.210084,0.478873239,2,482,491,0,0,0,0,0,0,0,0
